,primaryMedia,primaryMaker,Title,Date,Classifications,Object number
9,,Seymour Rosofsky,He,1968,Print,2011.11.13
10,,Seymour Rosofsky,She,1968,Print,2011.11.14
11,,Seymour Rosofsky,Sketchbook,1968,Print,2011.11.15
12,,Seymour Rosofsky,Souvenir of Hollywood,1968,Print,2011.11.16
13,,Seymour Rosofsky,The General,1968,Print,2011.11.17
14,,Seymour Rosofsky,The Family,1968,Print,2011.11.18
15,,Seymour Rosofsky,Child in Crib,1968,Print,2011.11.19
16,,Seymour Rosofsky,Girl Jumping Rope with Sister,ca. 1968,Print,2011.11.20
17,,Seymour Rosofsky,Man Filming Girl Riding Bear,ca. 1968,Print,2011.11.21
18,,Seymour Rosofsky,Football Player Kicking Head,1969,Print,2011.11.22
19,,Seymour Rosofsky,Man in Guillotine with Woman,1969,Print,2011.11.23
20,,Seymour Rosofsky,Children Eating Tablecloth,1969,Print,2011.11.24
21,,Seymour Rosofsky,Man on Throne in Jungle,1969,Print,2011.11.25
22,,Seymour Rosofsky,"Man with Knife, Woman Applying Makeup",1969,Print,2011.11.26
23,,Seymour Rosofsky,"Bride, Groom, and Coffin",1969,Print,2011.11.27
24,,Seymour Rosofsky,"Bride, Groom, and Coffin",1969,Print,2011.11.28
25,,Seymour Rosofsky,Woman Split in Half,1969,Print,2011.11.29
26,,Seymour Rosofsky,Man Strangling Woman,1969,Print,2011.11.30
27,,Seymour Rosofsky,Men with Hats at Table,1969,Print,2011.11.31
28,,Seymour Rosofsky,Man Greeted by Licking Dog,ca. 1969,Print,2011.11.32
29,,Seymour Rosofsky,Man Playing War Games at Table,ca. 1969,Print,2011.11.33
30,,Seymour Rosofsky,Nude Woman in Kitchen (also called Pool Woman),1973,Print,2011.11.34
31,,Seymour Rosofsky,Man/Woman/House/Boat,1973,Print,2011.11.35
32,,Seymour Rosofsky,Key image for Man/Woman/House/Boat,1973,Print,2011.11.36
33,,Seymour Rosofsky,Iron oxide transfer sheet for Man/Woman/HouseBoat,1973,Print,2011.11.37
34,,Seymour Rosofsky,Color proof for Man/Woman/House/Boat,1973,Print,2011.11.38
35,,Seymour Rosofsky,Color proof with key image for Man/Woman/House/Boat,1973,Print,2011.11.39
36,,Seymour Rosofsky,Man Tied in Knots,1973,Print,2011.11.40
37,,Seymour Rosofsky,"Man with Vacuum Cleaner, Woman with Briefcase",1973,Print,2011.11.41
38,,Seymour Rosofsky,Divorce Cake,1975,Print,2011.11.42
39,,Seymour Rosofsky,Porcupine at the University,ca. 1975,Print,2011.11.43
40,,Seymour Rosofsky,Moon Juggler,1976,Print,2011.11.44
41,,Seymour Rosofsky,Untitled,1979,Drawing,2011.11.45
42,,Utagawa Sadatora,"Higure Hotei (Hotei at dusk), from the series Toto shichi fukujin no uchi (The Seven Gods of Fortune)",ca. 1820s,Print,2011.12
43,,Marjan Pogačnik,Deklica S Hrmoniko (previous title: Melanholija),1953,Print,2011.13.1
44,,Marjan Pogačnik,Pričakovanje,1957,Print,2011.13.2
45,,Marjan Pogačnik,Junka iz narodne pesmi,1957,Print,2011.13.3
46,,Marjan Pogačnik,Kmečki Pejsaž,1959,Print,2011.13.4
47,,Marjan Pogačnik,"Oholost, (barvna različiaca)",1959,Print,2011.13.5
48,,Marjan Pogačnik,Osamljenost,1959,Print,2011.13.6
49,,Marjan Pogačnik,Osamljenost,1959,Print,2011.13.7
0,,Marjan Pogačnik,Potopljeno Drevo,1961,Print,2011.13.8
1,,Marjan Pogačnik,Zimska Noč,1961,Print,2011.13.9
2,,Marjan Pogačnik,Samotni Vrt,1963,Print,2011.13.10
3,,Marjan Pogačnik,Rosna noč,1964,Print,2011.13.11
4,,Marjan Pogačnik,Medaljon Žlostnih Spominov,1967,Print,2011.13.12
5,,Marjan Pogačnik,Brezizhodno,1969,Print,2011.13.13
6,,Marjan Pogačnik,Vrnitev,1971,Print,2011.13.14
7,,Marjan Pogačnik,Rožnato,1973,Print,2011.13.15
8,,Marjan Pogačnik,Cvetje Za Vse,1975,Print,2011.13.16
9,,Marjan Pogačnik,Sreča,1979,Print,2011.13.17
10,,Marjan Pogačnik,Samota,1985,Print,2011.13.18
11,,Kiki Smith,Puppet,1994,Print,2011.14
12,,Aleksander Melamid,Peace I: Life of Tolstoy,1986,Print,2011.15.1
13,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.2
14,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.3
15,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.4
16,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.5
17,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.6
18,,Vitaly Komar,Peace I: Life of Tolstoy,1986,Print,2011.15.7
19,,Robert Mapplethorpe,Scott Daly,1979,Photograph,2011.16
20,,Isabel Bishop,Strap Hangers,1940,Print,2011.17.1
21,,Franklin Boggs,Back from Wewak,1944,Print,2011.17.2
22,,Franklin Boggs,Night Evacuation,1944,Print,2011.17.3
23,,Letterio Calapai,Gandhi,1938,Print,2011.17.4
24,,Letterio Calapai,Self-Portrait,1947,Print,2011.17.5
25,,Jacques Callot,"The Robbery, plate 8 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.6
26,,Jacques Callot,"Discovery of Criminal Soldiers, plate 9 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.7
27,,Jacques Callot,"The Strappado, plate 10 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.8
28,,Jacques Callot,"Death by Hanging, plate 11 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.9
29,,Jacques Callot,"The Firing Squad, plate 12 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.10
30,,Jacques Callot,"Burning at the Stake, plate 13 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.11
31,,Jacques Callot,"The Wheel, plate 14 from the series Les misères et les malheurs de la guerre (The Miseries and Misfortunes of the War)",1633,Print,2011.17.12
32,,William Gropper,"Paul Bunyan, from the series American Folk Heroes",1939,Print,2011.17.13
33,,George Grosz,"The Hypochondriac Otto Schmalhausen, plate 21 from the portfolio Ecce Homo","1921, printed 1923",Print,2011.17.14
34,,Max Kahn,Horse that Left the Plain,1939,Print,2011.17.15
35,,Rockwell Kent,Far Horizon,"1932, editioned 1974",Print,2011.17.16
36,,William Sharp,Ambulance,ca. 1945,Print,2011.17.17
37,,James Swann,Winter,1940,Print,2011.17.18
38,,Charles Joseph Traviès de Villers,"""Le Grrrrrrand Complot (The Grrrrrreat Conspiracy),"" published in La Caricature","July 31, 1834",Print,2011.17.19
39,,Anders Zorn,Vicke,1918,Print,2011.17.20
40,,Anders Zorn,Ola Maria,1919,Print,2011.17.21
41,,Enrique Chagoya,The History of Surveillance,2012,Print,2012.1
42,,Karel Appel,Resting Cat from the portfolio Cats,1978,Print,2012.2c
43,,Karel Appel,Walking Cat from the portfolio Cats,1978,Print,2012.2d
44,,Karel Appel,Cat in the Night from the portfolio Cats,1978,Print,2012.2e
45,,Karel Appel,Sad Cat from the portfolio Cats,1978,Print,2012.2f
46,,Karel Appel,Smiling Cat from the portfolio Cats,1978,Print,2012.2g
47,,Karel Appel,Green Cat from the portfolio Cats,1978,Print,2012.2h
48,,Karel Appel,Pink Cat from the portfolio Cats,1978,Print,2012.2i
49,,Karel Appel,Luminous Cat from the portfolio Cats,1978,Print,2012.2j
0,,Karel Appel,Stalking Cat from the portfolio Cats,1978,Print,2012.2k
1,,Karel Appel,Devil Cat from the portfolio Cats,1978,Print,2012.2l
2,,Karel Appel,House Cat from the portfolio Cats,1978,Print,2012.2m
3,,Karel Appel,Frightened Cat from the portfolio Cats,1978,Print,2012.2n
4,,Karel Appel,Fighting Cat from the portfolio Cats,1978,Print,2012.2o
5,,Karel Appel,Blue Cat from the portfolio Cats,1978,Print,2012.2p
6,,Karel Appel,About a Cat from the portfolio Cats,1978,Print,2012.2q
7,,Karel Appel,Innocent Cat from the portfolio Cats,1978,Print,2012.2r
8,,Karel Appel,Sunshine Cat from the portfolio Cats,1978,Print,2012.2s
9,,Karel Appel,"The Face of Appel, book from the portfolio Cats",1978,Book,2012.2t
10,,Sarah Sze,Night,2003,Print,2012.3a
11,,Sarah Sze,Day,2003,Print,2012.3b
12,,Elizabeth Catlett,Gossip,2005,Print,2012.4.1
13,,Richard Haas,57th Street Looking East,2007,Print,2012.4.2
14,,Craig McPherson,New York Water Tunnel,2009,Print,2012.4.3
15,,Joan Snyder,Oasis,2006,Print,2012.4.4
16,,Beth Van Hoesen,Profile III,1962,Print,2012.5.1
17,,Beth Van Hoesen,Pat,1972,Print,2012.5.2
18,,Paul Hertz,Ponente,2011,Print,2012.6
19,,Antonio Martorell,Veveviejo II,2012,Print,2012.7.1a
20,,Antonio Martorell,Veveviejo II,2012,Print,2012.7.1b
21,,Antonio Martorell,Veveviejo II,2012,Print,2012.7.1c
22,,Antonio Martorell,Veveviejo II,2012,Print,2012.7.1d
23,,Antonio Martorell,Veveviejo I,2012,Print,2012.7.2a
24,,Antonio Martorell,Veveviejo I,2012,Print,2012.7.2b
25,,Antonio Martorell,Veveviejo I,2012,Print,2012.7.2c
26,,Antonio Martorell,Veveviejo I,2012,Print,2012.7.2d
27,,Antonio Martorell,Veveviejo III,2012,Print,2012.7.3a
28,,Antonio Martorell,Veveviejo III,2012,Print,2012.7.3b
29,,Antonio Martorell,Veveviejo III,2012,Print,2012.7.3c
30,,Antonio Martorell,Veveviejo III,2012,Print,2012.7.3d
31,,,War is Trauma portfolio,2011,Print,2012.7.4
32,,Chris Arendt,"Auf Wiedersehen Susse Welt Toy Soldier, from the portfolio War is Trauma",2011,Print,2012.7.4.1
33,,Santiago Armegod,"Kimberly Rivera, from the portfolio War is Trauma",2011,Print,2012.7.4.2
34,,Siri Margerin,"I’m a Sharpshooter: Chantelle Bateman, from the portfolio War is Trauma",2011,Print,2012.7.4.3
35,,Jeremy Begren,"Hanging Tree, from the portfolio War is Trauma",2011,Print,2012.7.4.4
36,,Drew Cameron,"You Are Not My Enemy, from the portfolio War is Trauma",2011,Print,2012.7.4.5
37,,Kevin Caplicki,"Support GI Resistance, from the portfolio War is Trauma",2011,Print,2012.7.4.6
38,,Alec Dunn,"Travis Bishop, from the portfolio War is Trauma",2011,Print,2012.7.4.7
39,,Alec Dunn,"Suzanne Swift, from the portfolio War is Trauma",2011,Print,2012.7.4.8
40,,Molly Fair,"GI RIGHTS COFFEEHOUSE, from the portfolio War is Trauma",2011,Print,2012.7.4.9
41,,Deshon Legrand,"American War Bad and Sad, from the portfolio War is Trauma",2011,Print,2012.7.4.10
42,,Nave Fortin,"Maggie Martin, from the portfolio War is Trauma",2011,Print,2012.7.4.11
43,,Thea Gahr,"War Does Not Heal, from the portfolio War is Trauma",2011,Print,2012.7.4.12
44,,Aaron Hughes,"Winter Soldier, from the portfolio War is Trauma",2011,Print,2012.7.4.13
45,,Ash Kyrie,"Lamiamh Ali, from the portfolio War is Trauma",2011,Print,2012.7.4.14
46,,Nicolas Lampert,"Matt Howard PTSD Shadow, from the portfolio War is Trauma",2011,Print,2012.7.4.15
47,,Siri Margerin,"Everything in the Army was Fine: Shawna, from the portfolio War is Trauma",2011,Print,2012.7.4.16
48,,Colin Mathews,"Eugene Cherry, from the portfolio War is Trauma",2011,Print,2012.7.4.17
49,,Josh MacPhee,"Captain America, from the portfolio War is Trauma",2011,Print,2012.7.4.18
0,,Dylan A.T. Miner,"Carlos Cortez koyokuikatl, from the portfolio War is Trauma",2011,Print,2012.7.4.19
1,,Malachi Muncy,"Broken Bottle, from the portfolio War is Trauma",2011,Print,2012.7.4.20
2,,Roger Peet,"War is Trauma for Humans and Otherwise, from the portfolio War is Trauma",2011,Print,2012.7.4.21
3,,Jesse Purcell,"War is Trauma, Grenade, from the portfolio War is Trauma",2011,Print,2012.7.4.22
4,,Eric Ruin,"War is Trauma (Soldier and Woman in Iraq), from the portfolio War is Trauma",2011,Print,2012.7.4.24
5,,Shaun Sifter,"PTSD (Bulllets), from the portfolio War is Trauma",2011,Print,2012.7.4.25
6,,Chris Stain,"When Will It End, from the portfolio War is Trauma",2011,Print,2012.7.4.26
7,,Peter Sullivan,"War is Trauma Hug, from the portfolio War is Trauma",2011,Print,2012.7.4.27
8,,Temporary Services,"Believe and Support, from the portfolio War is Trauma",2011,Print,2012.7.4.28
9,,Mary Tremonte,"Extreme Art Resistance, from the portfolio War is Trauma",2011,Print,2012.7.4.29
10,,Joyce Wagner,"Jen Hogg, from the portfolio War is Trauma",2011,Print,2012.7.4.30
11,,Daniel Wang,"We Kill War, from the portfolio War is Trauma",2011,Print,2012.7.4.31
12,,Marshal Weber,"No Such Thing as a toy Soldier, from the portfolio War is Trauma",2011,Print,2012.7.4.32
13,,Pete Yahnke,"Rodney Watson, from the portfolio War is Trauma",2011,Print,2012.7.4.33
14,,Bec Young,"Don't Send Them Back with PTSD, from the portfolio War is Trauma",2011,Print,2012.7.4.34
15,"Image Not Available for porfolio cover, from the portfolio War is Trauma",I.V.A.W.,"porfolio cover, from the portfolio War is Trauma",2011,Book,2012.7.4.35
16,,Warrington Colescott,Picasso at Mougins: The Etchings,2002,Print,2012.8
17,,Leon Golub,The Fighter,1965,Print,2012.9.1
18,,Seymour Rosofsky,Bowlered Man & Nude,1979,Drawing,2012.9.2
19,,Edward Steichen,Aging Sunflower,1920,Photograph,2012.10.1
20,,Edward Steichen,Writer Pearl S. Buck,ca. 1920s,Photograph,2012.10.2
21,,Edward Steichen,Dancer Helen Tamiris,1930,Photograph,2012.10.3
22,,Edward Steichen,John Barrymore as Hamlet,1922,Photograph,2012.10.4
23,,Edward Steichen,"Rosa Covarrubias, Brancusi's Garden, Voulangis",1922,Photograph,2012.10.5
24,,Edward Steichen,Carl Sandburg,1923,Photograph,2012.10.6
25,,Edward Steichen,"Peeling Potatoes, Advertisement for Jergens Lotion",1923,Photograph,2012.10.7
26,,Edward Steichen,Actress Helen Gahagan for Vogue,1928,Photograph,2012.10.8
27,,Edward Steichen,"Ann Pennington, Ziegfeld Follies Girl, New York",1925,Photograph,2012.10.9
28,,Edward Steichen,Actress Ethel Barrymore,1925,Photograph,2012.10.10
29,,Edward Steichen,Playwright Eugene O'Neill,1926,Photograph,2012.10.11
30,,Edward Steichen,"Gene Tunney, Gentleman Boxer",1926,Photograph,2012.10.12
31,,Edward Steichen,L'Oiseau dans L'Espace (Bird in Space),1926,Photograph,2012.10.13
32,,Edward Steichen,"Writer H.L. Mencken, New York",1926,Photograph,2012.10.14
33,,Edward Steichen,Actress Sylvia Field for Vogue,1927,Photograph,2012.10.15
34,,Edward Steichen,Actress Clara Bow,1929,Photograph,2012.10.16
35,,Edward Steichen,Dana Steichen,1928,Photograph,2012.10.17
36,,Edward Steichen,Actress Evelyn Brent,1928,Photograph,2012.10.18
37,,Edward Steichen,President-elect Herbert Hoover,1928,Photograph,2012.10.19
38,,Edward Steichen,"Violinist Jascha Heifetz, New York",1928,Photograph,2012.10.20
39,,Edward Steichen,Artist André Dunoyer de Segonzac,1929,Photograph,2012.10.21
40,,Edward Steichen,Mrs. John Davis Lodge (formerly Miss Francesca Braggiotti) for Vogue,1929,Photograph,2012.10.22
41,,Edward Steichen,"Actor Ed Wynn, New York",1930,Photograph,2012.10.23
42,,Edward Steichen,Journalist Heywood Broun,1930,Photograph,2012.10.24
43,,Edward Steichen,Dancer Tilly Losch,1930,Photograph,2012.10.25
44,,Edward Steichen,Model Marion Morehouse in a Dress by Vionnet,1930,Photograph,2012.10.26
45,,Edward Steichen,Camel Cigarettes,ca. 1930,Photograph,2012.10.27
46,,Edward Steichen,"George Washington Bridge, New York",1931,Photograph,2012.10.28
47,,Edward Steichen,"Actress Sylvia Sidney, Hollywood",1931,Photograph,2012.10.29
48,,Edward Steichen,Artist Alexandre de Salazmann,1932,Photograph,2012.10.30
49,,Edward Steichen,Actress Edith Barrett,1932,Photograph,2012.10.31
0,,Edward Steichen,President Franklin Delano Roosevelt,ca. 1932,Photograph,2012.10.32
1,,Edward Steichen,Homeless Women: The Depression. Advertisement for Traveler's Aid Society,1932,Photograph,2012.10.33
2,,Edward Steichen,"“Up With Hair” Fashion Shoot at St. Regis Hotel, New York",1937,Photograph,2012.10.34
3,,Edward Steichen,"Actress Fay Wray and Her Husband, the Writer John Monk Saunders",1933,Photograph,2012.10.35
4,,Edward Steichen,Mrs. Anne Morgan,1933,Photograph,2012.10.36
5,,Edward Steichen,"Actor Paul Robeson, New York",1933,Photograph,2012.10.37
6,,Edward Steichen,"“Modern Art in Day Clothes” Fashion Shoot at Brummer Gallery, New York",1935,Photograph,2012.10.38
7,,Edward Steichen,"Actress Katharine Cornell, Improvisation",1934,Photograph,2012.10.39
8,,Edward Steichen,"Advertisement for Pecebo Toothpaste, Lehn and Flink,",ca. 1933,Photograph,2012.10.40
9,,Edward Steichen,Writer Colette,1935,Photograph,2012.10.41
10,,Edward Steichen,Model June Benoit for Vogue,ca. 1935,Photograph,2012.10.42
11,,Edward Steichen,"Writer Luigi Pirandello, New York",1935,Photograph,2012.10.43
12,,Edward Steichen,Actors Judith Anderson and John Gielgud in Hamlet,1936,Photograph,2012.10.44
13,,Edward Steichen,Actress Gwili André for Vogue,1935,Photograph,2012.10.45
14,,Edward Steichen,Vogue,1937,Photograph,2012.10.46
15,,Edward Steichen,Isadora Duncan,ca. 1913,Photograph,2012.10.47
16,,Edward Steichen,Mrs. Carl Sandburg,ca. 1923,Photograph,2012.10.48
17,,Edward Steichen,Mrs. Edwin Morgan Junior (formerly Miss Elizabeth W. Emmet) for Vogue,1926,Photograph,2012.10.49
18,,Emil Armin,Virginia,Undated,Print,2013.1.1
19,,Fred Biesel,Untitled (window still-life),1927,Print,2013.1.2
20,,Fred Biesel,Untitled (woman with deer),ca. 1930s,Print,2013.1.3
21,,Frederick Remahl,White Birch Lodge,1944,Drawing,2013.1.4
22,,Morris Topchevsky,Lunch Hour,ca. 1930,Print,2013.1.5
23,,Maurice Yochim,Punch Drunk,1936,Print,2013.1.6
24,,Maurice Yochim,The Victim,1936,Print,2013.1.7
25,,Gerry Bergstein,Apex,1995,Print,2013.2.1
26,,Lester Johnson,Milford Figure,"1962, printed 1989",Print,2013.2.2
27,,David Lynch,Untitled (Sun Spot),1997,Print,2013.2.3
28,,Claes Oldenberg,Notebook torn in half,1997,Print,2013.2.4
29,,David Ortins,Untitled,1998,Print,2013.2.5
30,,Susan Rothenburg,Three Parts,1988,Print,2013.2.6
31,,Michael Rakowitz,Remember the Vet Who Can't Forget from the portfolio War is Trauma,2011,Print,2013.3
32,,Andy Warhol,Sunset,1972,Print,2013.4.1
33,,Andy Warhol,Shoes,1980,Print,2013.4.2
34,,Andy Warhol,$1,1982,Print,2013.4.3
35,,Andy Warhol,Ingrid Bergman (Herself),1983,Print,2013.4.4
36,,Andy Warhol,Pete Rose,1985,Print,2013.4.5
37,,Andy Warhol,Sitting Bull,1986,Print,2013.4.6
38,,Raúl Corrales,Los Sombreritos (The White Hats),1960,Photograph,2013.5.1
39,,Raúl Corrales,Declaration of Havana,1960,Photograph,2013.5.2
40,,Raúl Corrales,El Sueño (The Dream),1959,Photograph,2013.5.3
41,,Raúl Corrales,The Fisherman,ca. 1950s,Photograph,2013.5.4
42,,Lola Álvarez Bravo,Homenaje (Homenaje a Salvador Toscano) (Homage [Homage to Salvador Toscano]),1949,Photograph,2013.5.5
43,,Purvis Young,Mounted Equestrian in Cloak (Ode to Marini),ca. 1990,Painting,2013.6.1
44,,Purvis Young,Funeral Procession with Hearse at Sunset,ca. 1990,Painting,2013.6.2
45,,Purvis Young,"Figures Dancing with Trumpeter on the Beach (after Matisse's ""Bathers"")",1991,Painting,2013.6.3
46,,Purvis Young,Overtown Street Scene,1991,Painting,2013.6.4
47,,Purvis Young,"Jugglers and Acrobats, Street Festival",ca. 1990,Painting,2013.6.5
48,,Purvis Young,Figure Study with Dancers,ca. 1990,Painting,2013.6.6
49,,Purvis Young,Landscape with Figures,ca. 1990,Painting,2013.6.7
0,,Darren Almond,"The Big Day 1970, from The Renaissance Society Photographic Portfolio",1999,Photograph,2014.1b
1,,Lothar Baumgarten,"Track Structure Texas & Pacific El Paso, Bassetts Mills Ave. Railroad Yard from The Renaissance Society Photographic Portfolio",1989,Photograph,2014.1c
2,,Jean-Marc Bustamante,N 38 from The Renaissance Society Photographic Portfolio,1980,Photograph,2014.1d
3,,Willie Doherty,Border Crossing from The Renaissance Society Photographic Portfolio,1994,Photograph,2014.1e
4,,Stan Douglas,Michigan Theater 3 from The Renaissance Society Photographic Portfolio,1998/2011,Photograph,2014.1f
5,,Fischli/Weiss,Untitled from The Renaissance Society Photographic Portfolio,1984-87,Photograph,2014.1g
6,,Rodney Graham,Typewriter from The Renaissance Society Photographic Portfolio,2003-2011,Photograph,2014.1h
